"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-3541","23563","Cynamonowa","","51.175899","16.998313","","","0","","","0","",""
"452-3545","21004","Joannitów","","51.093876","17.034533","","","0","","","0","",""
"452-3548","24730","Gospodarska","","51.118129","17.124356","","","0","","","0","",""
"452-3566","17133","Kadłubka","","51.076477","16.968661","","","0","","","0","",""
"452-3568","17136","Stanki","","51.076161","16.973834","","","0","","","0","",""
"452-3569","17138","Bukowskiego","","51.07649","16.977594","","","0","","","0","",""
"452-3584","11238","Weigla (Szpital)","","51.076767","17.018333","","","0","","","0","",""
"452-3597","30098013","Mirków - Jagiellońska","","51.167532","17.164363","","","0","","","0","",""
"452-3599","30098011","Mirków - Sportowa","","51.163408","17.157299","","","0","","","0","",""
"452-3606","30368002","Długołęka - Wiejska","","51.175096","17.179963","","","0","","","0","",""
"452-3608","31917003","Wilczyce - Borowa","","51.130066","17.150621","","","0","","","0","",""
"452-3610","31917005","Wilczyce - Dworska","","51.129369","17.155041","","","0","","","0","",""
"452-3619","31918007","Kamień - skrzy.","","51.16697","17.219162","","","0","","","0","",""
"452-3629","30368008","Byków - Ogrodowa","","51.190764","17.234738","","","0","","","0","",""
"452-3631","31341014","Długołęka - Parkowa/skrzy.","","51.1789","17.190435","","","0","","","0","",""
"452-3641","31920008","Kiełczów - pętla/Wrocławska","","51.139421","17.180034","","","0","","","0","",""
"452-3646","31371015","Pasikurowice - Energetyczna","","51.214002","17.109846","","","0","","","0","",""
"452-3651","31371016","Pasikurowice - cmentarz","","51.20568","17.100906","","","0","","","0","",""
"452-3662","31341004","Łosice - plac zabaw","","51.216698","17.203898","","","0","","","0","",""
"452-3670","31453020","Bukowina - skrzy.","","51.2032","17.1537","","","0","","","0","",""
"452-3692","30368010","Byków - Jaśminowa","","51.192312","17.247429","","","0","","","0","",""
"452-3704","31371003","Godzieszowa (na wys. nr 8)","","51.238502","17.128103","","","0","","","0","",""
"452-3715","31920004","Kiełczów - Biedronka","","51.142836","17.164872","","","0","","","0","",""
"452-3734","31371009","Pasikurowice - Wrocławska (na wys. nr 14)","","51.215403","17.111091","","","0","","","0","",""
"452-3760","21108","Działkowa","","51.078396","17.034232","","","0","","","0","",""
"452-3761","23511","Perzowa","","51.177237","16.99089","","","0","","","0","",""
"452-3762","18516","Maślicka (Osiedle)","","51.147492","16.947739","","","0","","","0","",""
"452-3764","18327","Rodła","","51.124795","16.863531","","","0","","","0","",""
"452-3770","23512","Perzowa","","51.17675","16.991417","","","0","","","0","",""
"452-3777","23533","Kominiarska (plac sportowy)","","51.175072","17.011357","","","0","","","0","",""
"452-3799","17714","Jasińskiej","","51.120845","16.876639","","","0","","","0","",""
"452-3823","17110","Awicenny","","51.088334","16.952386","","","0","","","0","",""
"452-3840","23538","Lawendowa","","51.16985","17.000273","","","0","","","0","",""
"452-3857","21031","Hubska (Dawida)","","51.092706","17.043008","","","0","","","0","",""
"452-3861","17123","Jordanowska","","51.078692","16.956413","","","0","","","0","",""
"452-3862","91606005","Lutynia I","","51.135712","16.771781","","","0","","","0","",""
"452-3864","91606007","Lutynia - Kolonia","","51.131753","16.75605","","","0","","","0","",""
"452-3870","91606003","Lutynia - Straż","","51.134974","16.783109","","","0","","","0","",""
"452-3875","21109","Borowska (Szpital)","","51.074725","17.032548","","","0","","","0","",""
"452-3881","29326","Litewska","","51.142325","17.127874","","","0","","","0","",""
"452-3890","11304","Hallera","","51.086815","17.012911","","","0","","","0","",""
"452-3892","21145","Bardzka","","51.082779","17.050808","","","0","","","0","",""
"452-3894","21173","Bardzka","","51.08223","17.049264","","","0","","","0","",""
"452-3895","23733","pl. Daniłowskiego","","51.138811","17.060302","","","0","","","0","",""
"452-3904","11210","Hallera","","51.085992","17.011732","","","0","","","0","",""
"452-3928","11543","Modlińska","","51.081696","17.000632","","","0","","","0","",""
"452-3930","18504","Rędzińska (Cmentarz)","","51.148839","16.945536","","","0","","","0","",""
"452-3931","18528","Królewiecka (Park)","","51.148217","16.930775","","","0","","","0","",""
"452-3933","11549","Racławicka","","51.077395","16.983938","","","0","","","0","",""
"452-3943","90094006","Błonie","","51.158725","16.74746","","","0","","","0","",""
"452-3944","90094007","Źródła","","51.159681","16.724852","","","0","","","0","",""
"452-3956","91048792","Żurawiniec","","51.176194","16.811808","","","0","","","0","",""
"452-3958","92060008","Lubiatów","","51.225539","16.695853","","","0","","","0","",""
"452-3960","92060010","Zabór Mały","","51.219213","16.703243","","","0","","","0","",""
"452-3967","92056004","Gąsiorów","","51.242588","16.74112","","","0","","","0","",""
"452-3978","92056015","Miękinia Cegielnia","","51.188315","16.724634","","","0","","","0","",""
"452-3982","92056018","Kadłub Nż","","51.182951","16.704586","","","0","","","0","",""
"452-3985","92056019","Kadłub wieś","","51.174722","16.696798","","","0","","","0","",""
"452-4026","92058003","Mrozów - Wyzwolenia","","51.188149","16.786282","","","0","","","0","",""
"452-4031","17731","Piołunowa","","51.121912","16.879508","","","0","","","0","",""
"452-4039","10383","Tęczowa","","51.105613","17.014922","","","0","","","0","",""
"452-4040","10248","Kolejowa","","51.103104","17.016668","","","0","","","0","",""
"452-4044","17712","Jerzmanowo (Cmentarz I)","","51.124109","16.886009","","","0","","","0","",""
"452-4049","17742","Jerzmanowo (Cmentarz)","","51.12472","16.888803","","","0","","","0","",""
"452-4066","18404","Dworska","","51.143507","16.954525","","","0","","","0","",""
"452-4101","21164","Wapienna","","51.087163","17.042394","","","0","","","0","",""
"452-4109","18547","Maślicka (Staw)","","51.156069","16.935917","","","0","","","0","",""
"452-4121","21143","Widna","","51.08627","17.044877","","","0","","","0","",""
"452-4126","18739","Arachidowa","","51.154512","16.89774","","","0","","","0","",""
"452-4128","18018","Aleja Architektów","","51.138819","16.929059","","","0","","","0","",""
"452-4130","18131","Aleja Architektów","","51.139092","16.928617","","","0","","","0","",""
"452-4136","18548","Maślicka (Staw)","","51.155835","16.936039","","","0","","","0","",""
"452-4165","91607004","Ferma - stadnina koni","","51.118236","16.825807","","","0","","","0","",""
"452-4180","91048801","Głoska - ul. Średzka","","51.239908","16.721284","","","0","","","0","",""
"452-4195","91048864","Brzezinka Średzka - ul. Parkowa","","51.216116","16.825222","","","0","","","0","",""
"452-4196","90000001","Brzezina - Kościół","","51.202287","16.832762","","","0","","","0","",""
"452-4256","31922004","Kiełczówek - Sielska Zagroda","","51.123718","17.17521","","","0","","","0","",""
"452-4260","31918012","Kamień - skrzy. Kryształowa","","51.163556","17.215341","","","0","","","0","",""
"452-4263","51934005","Trestno - świetlica","","51.081634","17.145597","","","0","","","0","",""
"452-4268","51934004","Trestno - kościół","","51.080299","17.145117","","","0","","","0","",""
"452-4269","10539","Strzegomska (Muzeum Współczesne)","","51.112458","17.005204","","","0","","","0","",""
"452-4275","61972010","Żórawina - skrzy.","","50.981035","17.035511","","","0","","","0","",""
"452-4277","61955007","Szukalice","","50.998404","17.005612","","","0","","","0","",""
"452-4280","61955004","Karwiany - skrzy. (Wrocławska/Majowa)","","51.021296","17.003796","","","0","","","0","",""
"452-4282","71955001","Wysoka - Lipowa","","51.045686","17.014613","","","0","","","0","",""
"452-4283","61954003","Suchy Dwór - skrzy. (Wrocławska/Główna)","","51.019008","17.035919","","","0","","","0","",""
"452-4285","61954005","Suchy Dwór - skrzy. Mędłów","","51.006763","17.03764","","","0","","","0","",""
"452-4288","61972005","Żórawina - osiedle","","50.987632","17.012111","","","0","","","0","",""
"452-4291","61953001","Rzeplin - Al. Lipowa","","51.003241","17.018795","","","0","","","0","",""
"452-4377","51934001","Mokry Dwór - Starodworska","","51.072165","17.117784","","","0","","","0","",""
"452-4379","51935003","Iwiny - Brochowska/Polna","","51.046996","17.081918","","","0","","","0","",""
"452-4390","70008004","Bielany Wrocławskie - Kościół","","51.040072","16.969062","","","0","","","0","",""
"452-4393","71951008","Ślęza - autostrada","","51.042857","16.99126","","","0","","","0","",""
"452-4395","71951001","Bielany Wrocławskie - skrzyżowanie","","51.03901","16.971927","","","0","","","0","",""
"452-4401","723953","Wysoka - Radosna","","51.048754","17.00022","","","0","","","0","",""
"452-4403","71951003","Bielany Wrocławskie - Pkp","","51.038206","16.975372","","","0","","","0","",""
"452-4404","723956","Wysoka - Chabrowa","","51.04734","17.006489","","","0","","","0","",""
"452-4411","71951012","Ślęza - Dębowa","","51.03912","16.98683","","","0","","","0","",""
"452-4412","71951011","Ślęza - Szyszkowa","","51.039349","16.987061","","","0","","","0","",""
"452-4432","31917019","Wilczyce - Wrocławska (na wys. nr 1f)","","51.131501","17.1464","","","0","","","0","",""
"452-4433","80370008","Mokronos Dolny - Stawowa/Szczęśliwa","","51.071254","16.933323","","","0","","","0","",""
"452-4436","40455004","Kamieniec Wrocławski - Wrocławska/Kolejowa","","51.074938","17.173725","","","0","","","0","",""
"452-4445","20359029","Psary - Szkoła","","51.187146","17.03076","","","0","","","0","",""
"452-4450","12115","Fabryczna","","51.112493","16.982609","","","0","","","0","",""
"452-4452","12117","Otyńska","","51.112801","16.977178","","","0","","","0","",""
"452-4458","80347019","Mokronos Dolny - Parkowa/Stawowa","","51.071166","16.938437","","","0","","","0","",""
"452-4459","80347015","Jaszkotle - kościół","","51.057105","16.901841","","","0","","","0","",""
"452-4463","80370005","Mokronos Górny - Wrocławska/Gwarna","","51.075751","16.91652","","","0","","","0","",""
"452-4474","81071831","Smolec - Chłopska/Cisowa","","51.080657","16.897272","","","0","","","0","",""
"452-4485","81072081","Smolec - Wiśniowa","","51.088342","16.908163","","","0","","","0","",""
"452-4490","82021004","Kębłowice","","51.086996","16.851627","","","0","","","0","",""
"452-4494","82021002","Skałka - skrzy. W362","","51.089875","16.828676","","","0","","","0","",""
"452-4497","82018001","Skałka - skrzy. Małkowice","","51.089366","16.832734","","","0","","","0","",""
"452-4503","81071863","Gądów - Świerkowa","","51.046973","16.910996","","","0","","","0","",""
"452-4509","82021008","Krzeptów - Dolina Krzeptowa","","51.092268","16.892523","","","0","","","0","",""
"452-4511","82018003","Małkowice - Główna","","51.076987","16.823654","","","0","","","0","",""
"452-4535","32913102","Domaszczyn - Wrocławska sklep","","51.190107","17.170704","","","0","","","0","",""
"452-4540","32623608","Domaszczyn - Stawowa","","51.188812","17.15049","","","0","","","0","",""
"452-4546","32627501","Brzezia Łąka - Główna","","51.122615","17.264909","","","0","","","0","",""
"452-4548","32911805","Domaszczyn - Wrocławska Skrzyżowanie","","51.187875","17.153246","","","0","","","0","",""
"452-4571","110276","Dworzec Świebodzki","","51.108857","17.018284","","","0","","","0","",""
"452-4587","29109","Bierutowska","","51.153787","17.136362","","","0","","","0","",""
"452-4594","29126","Bierutowska 65","","51.152205","17.131706","","","0","","","0","",""
"452-4597","31453023","Domaszczyn - Trzebnicka","","51.1961","17.1518","","","0","","","0","",""
"452-4616","23203","Osobowice","","51.136958","16.995131","","","0","","","0","",""
"452-4622","92052029","Brzezina - Biedronka","","51.187082","16.832958","","","0","","","0","",""
"452-4661","29307","Kurlandzka","","51.136503","17.134845","","","0","","","0","",""
"452-4670","23531","Konopackiej","","51.169637","17.024175","","","0","","","0","",""
"452-4678","82026004","Nowa Wieś Wr. - pętla","","51.045538","16.91851","","","0","","","0","",""
"452-4685","10276","Dworzec Świebodzki","","51.108857","17.018284","","","0","","","0","",""
"452-4694","10410","Smolecka","","51.110729","17.006833","","","0","","","0","",""
"452-4700","20638","Daszyńskiego","","51.127466","17.047784","","","0","","","0","",""
"452-4703","18313","Serowarska","","51.1434","16.863803","","","0","","","0","",""
"452-4705","110414","Śrubowa","","51.111769","17.001679","","","0","","","0","",""
"452-4712","82026002","Nowa Wieś Wr. - Relaksowa (na wys. nr 13)","","51.043709","16.910493","","","0","","","0","",""
"452-4715","23135","Syrokomli","","51.137303","17.048892","","","0","","","0","",""
"452-4737","23506","Pełczyńska (Stacja kolejowa)","","51.165948","16.998592","","","0","","","0","",""
"452-4748","10538","PL. Solidarności","","51.11341","17.017961","","","0","","","0","",""
"452-4769","20303","Urząd Wojewódzki (Muzeum Narodowe)","","51.11045","17.048582","","","0","","","0","",""
"452-4773","20203","pl. Zgody (Muzeum Etnograficzne)","","51.100604","17.053317","","","0","","","0","",""
"452-4784","112010","Strzegomska 148","","51.114316","16.973982","","","0","","","0","",""
"452-4804","18502","Tarczyński Arena (Królewiecka)","","51.144007","16.949693","","","0","","","0","",""
"452-4806","18014","Tarczyński Arena (Lotnicza)","","51.137149","16.941061","","","0","","","0","",""
"452-4813","80362014","Skałka","","51.092799","16.82909","","","0","","","0","",""
"452-4822","17320","Zagony","","51.099806","16.941472","","","0","","","0","",""
"452-4825","16510","Partynice (tor wyścigów konnych)","","51.06155","16.997645","","","0","","","0","",""
"452-4845","23504","Ostowa (Muzeum Militarne)","","51.162559","17.002416","","","0","","","0","",""
"452-4855","40455018","Czernica - Wrocławska/Odrzańska","","51.046201","17.243068","","","0","","","0","",""
"452-4865","41926003","Gajków - Przedszkolna","","51.061484","17.183824","","","0","","","0","",""
"452-4873","70161006","Biskupice Podg. LG Electronics","","51.023645","16.891041","","","0","","","0","",""
"452-4875","70161003","Biskupice Podg. LG Innotek","","51.018383","16.888832","","","0","","","0","",""
"452-4898","20824","PL. Grunwaldzki","","51.111444","17.05996","","","0","","","0","",""
